USB Device Number	 Description	 Packet Number	 Date And Time	 Elapsed Time	 RSL	 Packet Status	 Channel	 Byte Count	 PDU	 Priority	 L/S Adr	 ASN (0)	 Net ID	 To	 From	 DLPDU Specifier	 Advertise Payload	 DLL MIC	 CRC	 CRC Failure	 DLL Authenticates	 DLL Key Used	 DLL Nonce Used	 DLL ASN Used	 DLL Calc Mic	 NL Ctl	 TTL	 ASN Snippet	 Graph ID	 Dest	 Src	 Proxy	 Src Route 1	 Src Route 2	 PayloadHex	 Payload	 SL Ctl	 SL Cnt	 SL MIC	 SL Decrypts	 SL Key Used	 SL Nonce Used	 SL Calc Mic	 TL Ctl	 TL Status	 TL ExStatus	 Cipher Text	 Clear Text
124646	 802.15.4-DATA	 150382	 2016-04-26 18:51:24.900	 376,137,898.016	 -31	 0x0000	 11	 38	 Adv	 Cmd	 88	 F9	 AAAA	 FFFF	 0001	 31	 0004311EF9000FFF7F010A010D00640200194D00000D	 FBF5D6FE	 0EEC	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311EF90000000000000001	 0004311EF9	 FBF5D6FE	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188F9AAAAFFFF0100310004311EF9000FFF7F010A010D00640200194D00000DFBF5D6FE0EEC	 
124646	 802.15.4-DATA	 150383	 2016-04-26 18:51:25.101	 376,138,098.045	 -55	 0x0000	 16	 76	 Data	 PData	 88	 0D	 AAAA	 0001	 0012	 2F	 	 8A62CDD5	 F6EB	 	 auth failure	 00000000000000000000000000000000	 0004311F0D0000000000000012	 0004311F0D	 26F85FD2	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C41880DAAAA010012002F00201F0B011CF981001200B37524C23667FAEB7C19A20EDE91B3511ED053904F9FEE577AC41123151C379B17295460993920E6B12548CBFE248093398A62CDD5F6EB	 
124646	 802.15.4-DATA	 150384	 2016-04-26 18:51:25.103	 376,138,101.681	 -31	 0x0000	 16	 19	 ACK	 PData	 88	 0D	 AAAA	 0012	 0001	 28	 	 3752870B	 0EE9	 	 auth failure	 00000000000000000000000000000000	 0004311F0D0000000000000001	 0004311F0D	 35F15A7D	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 1341880DAAAA12000100280000043752870B0EE9	 
124646	 802.15.4-DATA	 150385	 2016-04-26 18:51:25.221	 376,138,218.012	 -59	 0x0000	 13	 76	 Data	 PData	 88	 19	 AAAA	 0001	 0011	 2F	 	 811BC09A	 F2EB	 	 auth failure	 00000000000000000000000000000000	 0004311F190000000000000011	 0004311F19	 E1C512DA	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C418819AAAA010011002F00201F0B011AF981001100E31D9EFA77FCE972BD35FA3E46DB093DA58D864597E9FEA3BFFAA931CD976430ED416EFDD413E847304921F7C5981F9D3D811BC09AF2EB	 
124646	 802.15.4-DATA	 150386	 2016-04-26 18:51:25.223	 376,138,221.645	 -31	 0x0000	 13	 19	 ACK	 PData	 88	 19	 AAAA	 0011	 0001	 28	 	 69CAC6CA	 0EEB	 	 auth failure	 00000000000000000000000000000000	 0004311F190000000000000001	 0004311F19	 90E47360	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 13418819AAAA110001002800002369CAC6CA0EEB	 
124646	 802.15.4-DATA	 150387	 2016-04-26 18:51:25.400	 376,138,398.018	 -31	 0x0000	 16	 38	 Adv	 Cmd	 88	 2B	 AAAA	 FFFF	 0001	 31	 0004311F2B000FFF7F010A010D00640200194D00000D	 8A5D0EA6	 0EE8	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311F2B0000000000000001	 0004311F2B	 8A5D0EA6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641882BAAAAFFFF0100310004311F2B000FFF7F010A010D00640200194D00000D8A5D0EA60EE8	 
124646	 802.15.4-DATA	 150388	 2016-04-26 18:51:25.471	 376,138,468.014	 -31	 0x0000	 23	 38	 Adv	 Cmd	 88	 32	 AAAA	 FFFF	 0001	 31	 0004311F32000FFF7F010A010D00640200194D00000D	 F2B72496	 0EEC	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311F320000000000000001	 0004311F32	 F2B72496	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 26418832AAAAFFFF0100310004311F32000FFF7F010A010D00640200194D00000DF2B724960EEC	 
124646	 802.15.4-DATA	 150389	 2016-04-26 18:51:25.721	 376,138,718.016	 -32	 0x0000	 18	 38	 Adv	 Cmd	 88	 4B	 AAAA	 FFFF	 0001	 31	 0004311F4B000FFF7F010A010D00640200194D00000D	 3AAE137A	 0DE9	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311F4B0000000000000001	 0004311F4B	 3AAE137A	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641884BAAAAFFFF0100310004311F4B000FFF7F010A010D00640200194D00000D3AAE137A0DE9	 
124646	 802.15.4-DATA	 150390	 2016-04-26 18:51:25.971	 376,138,968.013	 -31	 0x0000	 13	 38	 Adv	 Cmd	 88	 64	 AAAA	 FFFF	 0001	 31	 0004311F64000FFF7F010A010D00640200194D00000D	 67B2A151	 0EEC	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311F640000000000000001	 0004311F64	 67B2A151	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 26418864AAAAFFFF0100310004311F64000FFF7F010A010D00640200194D00000D67B2A1510EEC	 
124646	 802.15.4-DATA	 150391	 2016-04-26 18:51:26.102	 376,139,098.041	 -54	 0x0000	 11	 76	 Data	 PData	 88	 71	 AAAA	 0001	 0012	 2F	 	 C4ADBC45	 F7EB	 	 auth failure	 00000000000000000000000000000000	 0004311F710000000000000012	 0004311F71	 4AD3E37C	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C418871AAAA010012002F00201F6F011CF981001200B4FE871BA7AB1E4AED1BF105F32FAE45EF8005E32A1B8FEC93497B949A7F10686C4B46FF34EBD0840C70021B53D51101A5C4ADBC45F7EB	 
124646	 802.15.4-DATA	 150392	 2016-04-26 18:51:26.104	 376,139,101.681	 -31	 0x0000	 11	 19	 ACK	 PData	 88	 71	 AAAA	 0012	 0001	 28	 	 EBA068E8	 0EEB	 	 auth failure	 00000000000000000000000000000000	 0004311F710000000000000001	 0004311F71	 7AEADAC4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 13418871AAAA1200010028000006EBA068E80EEB	 
124646	 802.15.4-DATA	 150393	 2016-04-26 18:51:26.332	 376,139,328.053	 -54	 0x0000	 24	 76	 Data	 PData	 88	 88	 AAAA	 0012	 0011	 2F	 	 B42A6C1F	 F7EC	 	 auth failure	 00000000000000000000000000000000	 0004311F880000000000000011	 0004311F88	 310931D2	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C418888AAAA120011002F00201F6F011AF981001100E46410844B21E44937C12DC5F1E3EF5402F843A0679B01EAB7E19A8F84C45388904A43185A5FC1873189470665268D29DBB42A6C1FF7EC	 
124646	 802.15.4-DATA	 150394	 2016-04-26 18:51:26.334	 376,139,331.690	 -53	 0x0000	 24	 19	 ACK	 PData	 88	 88	 AAAA	 0011	 0012	 28	 	 0B0C5DFC	 F8EC	 	 auth failure	 00000000000000000000000000000000	 0004311F880000000000000012	 0004311F88	 43D0A89F	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 13418888AAAA11001200280000130B0C5DFCF8EC	 
124646	 802.15.4-DATA	 150395	 2016-04-26 18:51:26.352	 376,139,348.042	 -56	 0x0000	 21	 76	 Data	 PData	 88	 8A	 AAAA	 0001	 0012	 2F	 	 76037F49	 F5EA	 	 auth failure	 00000000000000000000000000000000	 0004311F8A0000000000000012	 0004311F8A	 E6066B9C	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C41888AAAAA010012002F001F1F6F011AF981001100E46410844B21E44937C12DC5F1E3EF5402F843A0679B01EAB7E19A8F84C45388904A43185A5FC1873189470665268D29DB76037F49F5EA	 
124646	 802.15.4-DATA	 150396	 2016-04-26 18:51:26.354	 376,139,351.683	 -34	 0x0000	 21	 19	 ACK	 PData	 88	 8A	 AAAA	 0012	 0001	 28	 	 3A570FF0	 0BEC	 	 auth failure	 00000000000000000000000000000000	 0004311F8A0000000000000001	 0004311F8A	 5B63EBC8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 1341888AAAAA12000100280000043A570FF00BEC	 
124646	 802.15.4-DATA	 150397	 2016-04-26 18:51:26.401	 376,139,398.019	 -31	 0x0000	 11	 38	 Adv	 Cmd	 88	 8F	 AAAA	 FFFF	 0001	 31	 0004311F8F000FFF7F010A010D00640200194D00000D	 D74D2A8B	 0EEB	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311F8F0000000000000001	 0004311F8F	 D74D2A8B	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641888FAAAAFFFF0100310004311F8F000FFF7F010A010D00640200194D00000DD74D2A8B0EEB	 
124646	 802.15.4-DATA	 150398	 2016-04-26 18:51:26.471	 376,139,468.019	 -32	 0x0000	 18	 38	 Adv	 Cmd	 88	 96	 AAAA	 FFFF	 0001	 31	 0004311F96000FFF7F010A010D00640200194D00000D	 7218150F	 0DEA	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311F960000000000000001	 0004311F96	 7218150F	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 26418896AAAAFFFF0100310004311F96000FFF7F010A010D00640200194D00000D7218150F0DEA	 
124646	 802.15.4-DATA	 150399	 2016-04-26 18:51:26.720	 376,139,718.020	 -31	 0x0000	 13	 38	 Adv	 Cmd	 88	 AF	 AAAA	 FFFF	 0001	 31	 0004311FAF000FFF7F010A010D00640200194D00000D	 1B3BFC1D	 0EEC	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311FAF0000000000000001	 0004311FAF	 1B3BFC1D	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188AFAAAAFFFF0100310004311FAF000FFF7F010A010D00640200194D00000D1B3BFC1D0EEC	 
124646	 802.15.4-DATA	 150400	 2016-04-26 18:51:27.080	 376,140,078.018	 -32	 0x0000	 19	 38	 Adv	 Cmd	 88	 D3	 AAAA	 FFFF	 0001	 31	 0004311FD3000FFF7F010A010D00640200194D00000D	 8A7A1746	 0DEC	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311FD30000000000000001	 0004311FD3	 8A7A1746	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188D3AAAAFFFF0100310004311FD3000FFF7F010A010D00640200194D00000D8A7A17460DEC	 
124646	 802.15.4-DATA	 150401	 2016-04-26 18:51:27.101	 376,140,098.035	 -56	 0x0000	 21	 76	 Data	 PData	 88	 D5	 AAAA	 0001	 0012	 2F	 	 AE84C677	 F5EB	 	 auth failure	 00000000000000000000000000000000	 0004311FD50000000000000012	 0004311FD5	 2032724A	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C4188D5AAAA010012002F00201FD3011CF981001200B52C760EAB59D0FFBBAADE53C7A1A2EFD0C6489FA6BB8A4B892653F26D712E396260FFEA8E54EB3680602DCC9AE4A516B2AE84C677F5EB	 
124646	 802.15.4-DATA	 150402	 2016-04-26 18:51:27.103	 376,140,101.674	 -33	 0x0000	 21	 19	 ACK	 PData	 88	 D5	 AAAA	 0012	 0001	 28	 	 BF21348B	 0CEB	 	 auth failure	 00000000000000000000000000000000	 0004311FD50000000000000001	 0004311FD5	 0DF35AFE	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 134188D5AAAA120001002800000CBF21348B0CEB	 
124646	 802.15.4-DATA	 150403	 2016-04-26 18:51:27.331	 376,140,327.991	 -54	 0x0000	 19	 76	 Data	 PData	 88	 EC	 AAAA	 0012	 0011	 2F	 	 550EBCA8	 F7EB	 	 auth failure	 00000000000000000000000000000000	 0004311FEC0000000000000011	 0004311FEC	 2AAA7B10	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C4188ECAAAA120011002F00201FD3011AF981001100E5AFE0E7996FB58FD469725FCBC1855EA9D92EC03D5359E805FB20C8097F7ED6606645CBA4F4E4E1A0865A770A37051B20550EBCA8F7EB	 
124646	 802.15.4-DATA	 150404	 2016-04-26 18:51:27.333	 376,140,331.628	 -55	 0x0000	 19	 19	 ACK	 PData	 88	 EC	 AAAA	 0011	 0012	 28	 	 E696A4CE	 F6EA	 	 auth failure	 00000000000000000000000000000000	 0004311FEC0000000000000012	 0004311FEC	 BB506DD1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 134188ECAAAA110012002800004DE696A4CEF6EA	 
124646	 802.15.4-DATA	 150405	 2016-04-26 18:51:27.351	 376,140,348.040	 -55	 0x0000	 16	 76	 Data	 PData	 88	 EE	 AAAA	 0001	 0012	 2F	 	 B73F496B	 F6EC	 	 auth failure	 00000000000000000000000000000000	 0004311FEE0000000000000012	 0004311FEE	 36021519	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C4188EEAAAA010012002F001F1FD3011AF981001100E5AFE0E7996FB58FD469725FCBC1855EA9D92EC03D5359E805FB20C8097F7ED6606645CBA4F4E4E1A0865A770A37051B20B73F496BF6EC	 
124646	 802.15.4-DATA	 150406	 2016-04-26 18:51:27.353	 376,140,351.679	 -31	 0x0000	 16	 19	 ACK	 PData	 88	 EE	 AAAA	 0012	 0001	 28	 	 DAA556FB	 0EEC	 	 auth failure	 00000000000000000000000000000000	 0004311FEE0000000000000001	 0004311FEE	 4810C42C	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 134188EEAAAA1200010028000006DAA556FB0EEC	 
124646	 802.15.4-DATA	 150407	 2016-04-26 18:51:27.399	 376,140,398.015	 -35	 0x0000	 21	 38	 Adv	 Cmd	 88	 F3	 AAAA	 FFFF	 0001	 31	 0004311FF3000FFF7F010A010D00640200194D00000D	 608652C2	 0AEA	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311FF30000000000000001	 0004311FF3	 608652C2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188F3AAAAFFFF0100310004311FF3000FFF7F010A010D00640200194D00000D608652C20AEA	 
124646	 802.15.4-DATA	 150408	 2016-04-26 18:51:27.651	 376,140,648.020	 -32	 0x0000	 16	 38	 Adv	 Cmd	 88	 0C	 AAAA	 FFFF	 0001	 31	 000431200C000FFF7F010A010D00640200194D00000D	 FBCEBCF4	 0DEA	 	 	 7777772E68617274636F6D6D2E6F7267	 000431200C0000000000000001	 000431200C	 FBCEBCF4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641880CAAAAFFFF010031000431200C000FFF7F010A010D00640200194D00000DFBCEBCF40DEA	 
124646	 802.15.4-DATA	 150409	 2016-04-26 18:51:27.831	 376,140,828.017	 -32	 0x0000	 19	 38	 Adv	 Cmd	 88	 1E	 AAAA	 FFFF	 0001	 31	 000431201E000FFF7F010A010D00640200194D00000D	 D4253EDD	 0DEA	 	 	 7777772E68617274636F6D6D2E6F7267	 000431201E0000000000000001	 000431201E	 D4253EDD	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641881EAAAAFFFF010031000431201E000FFF7F010A010D00640200194D00000DD4253EDD0DEA	 
124646	 802.15.4-DATA	 150410	 2016-04-26 18:51:28.081	 376,141,078.018	 -31	 0x0000	 14	 38	 Adv	 Cmd	 88	 37	 AAAA	 FFFF	 0001	 31	 0004312037000FFF7F010A010D00640200194D00000D	 F3712246	 0EEC	 	 	 7777772E68617274636F6D6D2E6F7267	 00043120370000000000000001	 0004312037	 F3712246	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 26418837AAAAFFFF0100310004312037000FFF7F010A010D00640200194D00000DF37122460EEC	 
124646	 802.15.4-DATA	 150411	 2016-04-26 18:51:28.222	 376,141,218.012	 -59	 0x0000	 13	 76	 Data	 PData	 88	 45	 AAAA	 0001	 0011	 2F	 	 F4CF6799	 F2EA	 	 auth failure	 00000000000000000000000000000000	 00043120450000000000000011	 0004312045	 D3740494	 FF	 A0	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C418845AAAA010011002F00202037011AF981001100E6C874A6BA57CBE9132DEA0C65FEEDBC257B43BCEC021123220786D3938443429DC181EEF751508F9EF3BB1AD9B3394013F4CF6799F2EA	 
124646	 802.15.4-DATA	 150412	 2016-04-26 18:51:28.224	 376,141,221.647	 -31	 0x0000	 13	 19	 ACK	 PData	 88	 45	 AAAA	 0011	 0001	 28	 	 CD0523F8	 0EEC	 	 auth failure	 00000000000000000000000000000000	 00043120450000000000000001	 0004312045	 9910CC38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 13418845AAAA110001002800001DCD0523F80EEC	 
124646	 802.15.4-DATA	 150413	 2016-04-26 18:51:28.352	 376,141,348.032	 -53	 0x0000	 11	 76	 Data	 PData	 88	 52	 AAAA	 0001	 0012	 2F	 	 AAB2AF6A	 F8EC	 	 auth failure	 00000000000000000000000000000000	 00043120520000000000000012	 0004312052	 363C4CB3	 FF	 A0	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C418852AAAA010012002F0020204F011CF981001200B6C794BC1EB0552C9B83ED2AAA9D87D8C4DDE965675F39F07B58582A524991699C41EC8A38ACC87B1B2A072D6155F82F53AAB2AF6AF8EC	 
124646	 802.15.4-DATA	 150414	 2016-04-26 18:51:28.352	 376,141,351.671	 -31	 0x0000	 11	 19	 ACK	 PData	 88	 52	 AAAA	 0012	 0001	 28	 	 180271CD	 0EE9	 	 auth failure	 00000000000000000000000000000000	 00043120520000000000000001	 0004312052	 CE45E797	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 13418852AAAA120001002800000C180271CD0EE9	 
124646	 802.15.4-DATA	 150415	 2016-04-26 18:51:28.401	 376,141,398.016	 -31	 0x0000	 16	 38	 Adv	 Cmd	 88	 57	 AAAA	 FFFF	 0001	 31	 0004312057000FFF7F010A010D00640200194D00000D	 4B4C3907	 0EEA	 	 	 7777772E68617274636F6D6D2E6F7267	 00043120570000000000000001	 0004312057	 4B4C3907	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 26418857AAAAFFFF0100310004312057000FFF7F010A010D00640200194D00000D4B4C39070EEA	 
124646	 802.15.4-DATA	 150416	 2016-04-26 18:51:28.651	 376,141,648.016	 -31	 0x0000	 11	 38	 Adv	 Cmd	 88	 70	 AAAA	 FFFF	 0001	 31	 0004312070000FFF7F010A010D00640200194D00000D	 9C9E350C	 0EEC	 	 	 7777772E68617274636F6D6D2E6F7267	 00043120700000000000000001	 0004312070	 9C9E350C	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 26418870AAAAFFFF0100310004312070000FFF7F010A010D00640200194D00000D9C9E350C0EEC	 
124646	 802.15.4-DATA	 150417	 2016-04-26 18:51:28.831	 376,141,828.013	 -31	 0x0000	 14	 38	 Adv	 Cmd	 88	 82	 AAAA	 FFFF	 0001	 31	 0004312082000FFF7F010A010D00640200194D00000D	 98A7EB5D	 0EE6	 	 	 7777772E68617274636F6D6D2E6F7267	 00043120820000000000000001	 0004312082	 98A7EB5D	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 26418882AAAAFFFF0100310004312082000FFF7F010A010D00640200194D00000D98A7EB5D0EE6	 
124646	 802.15.4-DATA	 150418	 2016-04-26 18:51:29.081	 376,142,078.015	 -31	 0x0000	 24	 38	 Adv	 Cmd	 88	 9B	 AAAA	 FFFF	 0001	 31	 000431209B000FFF7F010A010D00640200194D00000D	 E5822266	 0EEC	 	 	 7777772E68617274636F6D6D2E6F7267	 000431209B0000000000000001	 000431209B	 E5822266	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641889BAAAAFFFF010031000431209B000FFF7F010A010D00640200194D00000DE58222660EEC	 
124646	 802.15.4-DATA	 150419	 2016-04-26 18:51:29.102	 376,142,098.031	 -52	 0x0000	 11	 76	 Data	 PData	 88	 9D	 AAAA	 0001	 0012	 2F	 	 534D57EC	 F9EC	 	 auth failure	 00000000000000000000000000000000	 000431209D0000000000000012	 000431209D	 6B3887DA	 FF	 A0	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C41889DAAAA010012002F0020209B011CF981001200B78FD9A0C0527E280CC3B88DC5C1784FAE9D875882CB387B46B88BF75F9ABB75A333A80C14E105CBA56072B54F142F03AF534D57ECF9EC	 
124646	 802.15.4-DATA	 150420	 2016-04-26 18:51:29.104	 376,142,101.670	 -31	 0x0000	 11	 19	 ACK	 PData	 88	 9D	 AAAA	 0012	 0001	 28	 	 E9D0177A	 0EEA	 	 auth failure	 00000000000000000000000000000000	 000431209D0000000000000001	 000431209D	 6BEF44B2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 1341889DAAAA120001002800000BE9D0177A0EEA	 
124646	 802.15.4-DATA	 150421	 2016-04-26 18:51:29.242	 376,142,238.024	 -54	 0x0000	 24	 76	 Data	 PData	 88	 AB	 AAAA	 0012	 0011	 2F	 	 35FD1698	 F7EC	 	 auth failure	 00000000000000000000000000000000	 00043120AB0000000000000011	 00043120AB	 69A8569D	 FF	 A0	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C4188ABAAAA120011002F0020209B011AF981001100E75C0089764C44A5EF7446584C37735BBCBF3BBB3AD75305226932A258F1B5D7B48DC693596CA0201AE37D90E6D3461A0F35FD1698F7EC	 
124646	 802.15.4-DATA	 150422	 2016-04-26 18:51:29.244	 376,142,241.664	 -53	 0x0000	 24	 19	 ACK	 PData	 88	 AB	 AAAA	 0011	 0012	 28	 	 34B4D0DC	 F8EB	 	 auth failure	 00000000000000000000000000000000	 00043120AB0000000000000012	 00043120AB	 FDC03AD6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 134188ABAAAA110012002800001B34B4D0DCF8EB	 
124646	 802.15.4-DATA	 150423	 2016-04-26 18:51:29.352	 376,142,348.033	 -57	 0x0000	 21	 76	 Data	 PData	 88	 B6	 AAAA	 0001	 0012	 2F	 	 6977F47E	 F4EB	 	 auth failure	 00000000000000000000000000000000	 00043120B60000000000000012	 00043120B6	 12CF4351	 FF	 A0	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C4188B6AAAA010012002F001F209B011AF981001100E75C0089764C44A5EF7446584C37735BBCBF3BBB3AD75305226932A258F1B5D7B48DC693596CA0201AE37D90E6D3461A0F6977F47EF4EB	 
124646	 802.15.4-DATA	 150424	 2016-04-26 18:51:29.354	 376,142,351.672	 -33	 0x0000	 21	 19	 ACK	 PData	 88	 B6	 AAAA	 0012	 0001	 28	 	 77D4B417	 0CEC	 	 auth failure	 00000000000000000000000000000000	 00043120B60000000000000001	 00043120B6	 1073CEA5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 134188B6AAAA120001002800000977D4B4170CEC	 
124646	 802.15.4-DATA	 150425	 2016-04-26 18:51:29.401	 376,142,398.012	 -31	 0x0000	 11	 38	 Adv	 Cmd	 88	 BB	 AAAA	 FFFF	 0001	 31	 00043120BB000FFF7F010A010D00640200194D00000D	 86B6597E	 0EEA	 	 	 7777772E68617274636F6D6D2E6F7267	 00043120BB0000000000000001	 00043120BB	 86B6597E	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188BBAAAAFFFF01003100043120BB000FFF7F010A010D00640200194D00000D86B6597E0EEA	 
124646	 802.15.4-DATA	 150426	 2016-04-26 18:51:29.562	 376,142,558.237	 -64	 0x0000	 14	 29	 Adv	 Alarm	 88	 B1	 1055	 FFFF	 63BE	 09	 	 13000860	 EDEA	 	 auth failure	 00000000000000000000000000000000	 00000000000000000000000000	 0000000000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 1D4188B15510FFFFBE630910FCFFBE630105F6BDDB4000A213000860EDEA	 
124646	 802.15.4-DATA	 150427	 2016-04-26 18:51:29.652	 376,142,648.013	 -35	 0x0000	 21	 38	 Adv	 Cmd	 88	 D4	 AAAA	 FFFF	 0001	 31	 00043120D4000FFF7F010A010D00640200194D00000D	 D02CC216	 0AEB	 	 	 7777772E68617274636F6D6D2E6F7267	 00043120D40000000000000001	 00043120D4	 D02CC216	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188D4AAAAFFFF01003100043120D4000FFF7F010A010D00640200194D00000DD02CC2160AEB	 
124646	 802.15.4-DATA	 150428	 2016-04-26 18:51:29.902	 376,142,898.010	 -31	 0x0000	 16	 38	 Adv	 Cmd	 88	 ED	 AAAA	 FFFF	 0001	 31	 00043120ED000FFF7F010A010D00640200194D00000D	 DF62FD34	 0EEB	 	 	 7777772E68617274636F6D6D2E6F7267	 00043120ED0000000000000001	 00043120ED	 DF62FD34	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188EDAAAAFFFF01003100043120ED000FFF7F010A010D00640200194D00000DDF62FD340EEB	 
